reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
6b66abf2-27da-4f5c-98cc-51a8d32d7d89,Jake,"Seeing commercials for reducing boxes when not needed, an yet I get a small bottle of a spray delivered in a box 6x it's size! Kinda defeating ya own commercials!",2,0,,2024-09-26 12:14:06,
824ec264-8ed1-40b8-81f1-10fa5e98bf2c,M,"Search is really bad, Doesn't support any sort of boolean operators or specific phrases. Product quality has declined significantly, returns are decent to deal with all the fake products but its still a hassle going out of the way to visit returns on a regular basis.",2,0,28.18.0.100,2024-09-26 12:08:10,28.18.0.100
39d80070-2769-4482-bea8-683770a72ed7,Gamal Salama,انتقائية في التعامل,1,0,26.20.0.100,2024-09-26 11:58:47,26.20.0.100
ca57f306-488c-42f5-91c5-5e824fb24f59,Gage W,"Deleted account because amazon falsifies reviews and denies humans rights to leave reviews, if you like having rights and freedoms stay away from amazon",1,0,28.18.0.100,2024-09-26 11:36:04,28.18.0.100
38a6adbd-d681-4913-9e86-0d982353554c,Blaq Lhegazy,Amazon help to save money 💸,3,0,,2024-09-26 11:34:05,
ecd7fb35-da64-4bf9-96b5-ddddce7ce79f,Mark G,Won't update anymore says not compatible with my phone why should I have to buy a newer phone to update app my phone only couple years old!,1,0,24.21.0.100,2024-09-26 11:03:16,24.21.0.100
1f9041df-3ebe-46a0-bf31-fda36c1f35cf,AG -,"Shipping to Taiwan is extremely slow now, placed an order and few items are not yet shipped, not even preparing to ship during the last whopping 10 days though the stock for the items are available. Hope this shipping delay issue or ignoring to ship during the last 10 days for Taiwan would be resolved immediately. Thanks for understanding of customer's inconvenience...",2,3,28.15.0.100,2024-09-26 10:47:59,28.15.0.100
1ed6624a-e047-4453-93b3-ac043170e9e6,ME me,"Rufus??? What the %££/££ ,now there sticking an AI on app with no option to remove. Its in the way on app and don't want more intrusive options.",1,1,28.18.0.100,2024-09-26 10:23:28,28.18.0.100
7e287bd6-d532-41e1-b319-3fba10eb0306,Somnotho Malinga,It's not accurate and doesn't have gameing phones,1,0,28.18.0.100,2024-09-26 10:03:21,28.18.0.100
7c80b53e-3400-4c83-b016-b86877b7d17e,Eishia Fuller-Scott,"I order from Amazon due to most items I need are available, also the delivery is awesome (very prompt). But the items are not cheap.",3,0,28.18.0.100,2024-09-26 10:01:11,28.18.0.100
effe9ec0-4469-4ddd-8d32-075dc6d3f169,jacqui jennings,Absolutely brilliant !! cannot fault them. Brilliant prices i hv off them all the time they are the best for anything u need any problems with an item & they refund you straight away the customer service is brilliant they help u with any situation. I recommend them better than any other shoppin app more reliable & goods there next day 👏👏👏,5,0,28.18.0.100,2024-09-26 09:48:06,28.18.0.100
4550d392-d109-496e-9783-d8d13a314d4c,Chris Jamieson (Christian555),Always use credit card to keep safe. I got scammed of £7000 but the bank refunded. Still no idea how someone was buying items on my account. Amazon didn't want to know or care. Make sure you use credit card & not debit card so you're safe,2,0,28.18.0.100,2024-09-26 09:30:56,28.18.0.100
262835f7-bccb-48af-90f3-06715c3bc7f5,Panmeshwar Sirdar,Cjfj too gj ho,1,0,,2024-09-26 09:28:23,
3ec7c394-08ed-4b17-ac5c-4396ece37fea,Josh W,The sponsored results and ads have gotten out of control. It's to the point there's so much junk to sort through I'll just give up shopping or use google instead. I'm paying for prime but have to see 70% ads on my screen at any point? Ridiculous,1,1,28.18.0.100,2024-09-26 09:26:08,28.18.0.100
531670d1-3d7f-4dc3-bca3-bcb28b7d61b8,islam abdallah,ابليكيشن اقل ما يقال عليه غبي وخدمة عملاء ماعندهمش اي معلومات صحيحة,1,0,28.18.0.100,2024-09-26 09:04:56,28.18.0.100
4f0e34d6-7ec5-4322-b47f-e7b764eab200,Mrs M,Get rid of Rufus,1,1,28.18.0.100,2024-09-26 09:01:19,28.18.0.100
f6ce418f-427d-466b-b7d6-6a1ab68c7099,Kirsty Irvine,There's no option to turn Rufus off.,1,1,28.18.0.100,2024-09-26 08:44:42,28.18.0.100
c3e3f2f3-053b-44d4-a953-24b2f4fbcaf3,Beginner Easy,You should add a filter to see past purchases.,5,0,26.22.0.100,2024-09-26 08:34:33,26.22.0.100
94fd7698-3d99-44ab-a47c-54033792ac76,Fernando Brecia,"Amazon orders are very good, but delivery courier company not good, always late, they should check, all delivery should be on time .",5,0,28.18.0.100,2024-09-26 08:01:59,28.18.0.100
c69742c0-cc8c-450b-b567-005ef6cfd196,Arjun Kaffle,"Nothing can be gained without loosing, even the heaven demands death",1,0,,2024-09-26 07:42:32,
6c062cc0-b92a-4026-bf23-84e68f3e8134,Chris Griffiths,Good products and service,5,0,28.18.0.100,2024-09-26 07:28:46,28.18.0.100
df474dfa-49f5-4828-b2ed-abeed8f0ddf9,Umna Abobakr,The worst customer service experience عملت طلب استرجاع لجهاز بايظ ومكسور ومش شغال بقالى حوالي شهرين مفيش حد بيجي ولا بيرد اصلا,1,0,28.18.0.100,2024-09-26 07:05:04,28.18.0.100
2c0ff39e-fe10-4ca6-8f31-8c675df724b1,ZAID SHAIKH,Try to avoid this app as they have started to scam customer with their seller on the name of third party.dont want to give u your refund and post 1 star review for bad service which u give seller this app have started scamming people.,1,0,28.18.0.100,2024-09-26 06:27:30,28.18.0.100
19a66ed7-b6bb-4048-b551-4efe1221c9ac,•. airin_sann .•,"The app is overall good, i was excepeting the shipping delivery taking a weeks but my package arrived in 3-4 days! Not expecting that tho! Even the shipping delivery price is expesinve worth the fast shipping tho!",5,0,28.18.0.100,2024-09-26 05:32:16,28.18.0.100
7461a2da-b502-4310-ab46-7a96f65eb14c,sherif elsayed mohamed mostafa,The worst place you may deal with أسوء موقع للشراء يمكن التعامل معه,1,0,28.18.0.100,2024-09-26 05:31:41,28.18.0.100
ed11bdeb-fe70-4f37-8cb5-8ea00e4d89eb,Lisa Thomas,Every order I've made recently hasn't made it to me.,1,0,28.18.0.100,2024-09-26 05:21:45,28.18.0.100
ccd74ce4-3a2a-49ea-a2f1-bb864aaa06e2,Enmanuel C,"I love ordering items from Amazon, but contacting an actual person for customer service inquiries is a nightmare. I know this is a trending topic right now, but not everything should be automated; there's always some manual intervention needed.",3,0,,2024-09-26 05:13:36,
e66ed534-3320-48e8-9458-866b0c852b58,Raj Prasad,Cant enter,3,0,28.18.0.100,2024-09-26 04:47:29,28.18.0.100
f3dccfca-8da6-4e81-a0e0-193f9cc75905,Leigh Hitchcox,Always fast delivery,5,0,28.18.0.100,2024-09-26 04:35:35,28.18.0.100
a60e0690-f0b9-4429-93cd-f9f9fec3fcb0,Big Stig,Opening my phone in the middle of the night I get blinded for no dark mode. They really needs to be a way to enable dark mode or have a darker background.,1,0,28.18.0.100,2024-09-26 03:58:01,28.18.0.100
7c073195-50c0-4252-8c52-ef9c82494fb9,William McDermet,How do I uninstall this iname Amazon app?,1,0,28.18.0.100,2024-09-26 03:51:52,28.18.0.100
cf514ba0-a6bd-4329-8701-a0441ecfabdf,nish Avenger,No dark mode !!,1,0,,2024-09-26 03:50:20,
81605c56-eb9c-4078-aa3f-3d06922f00c1,Ali Fellows,"works as expected, not a bad app, but please for the love of everything holy make a damn dark mode.",2,0,28.18.0.100,2024-09-26 03:45:45,28.18.0.100
3ff6326f-fea0-410d-9743-293083afd3bb,Tammy Smith,Have good sales,5,0,28.18.0.100,2024-09-26 03:29:02,28.18.0.100
e454b6cd-8850-42d9-a276-fd2c26fb8d18,Deborah Bickel,Very upset bc they tryed to take money out of my account with out my permission,1,0,28.18.0.100,2024-09-26 03:26:50,28.18.0.100
f9ec854b-faec-4919-a361-f55ba7824891,A,filter out trash sellers more often. hyper inflated prices from shops shouldn't exist.,4,0,28.18.0.100,2024-09-26 03:20:21,28.18.0.100
fb704635-9009-41d1-a058-f2ac054da9a5,Shane Penny,fake used for criminal activity,1,0,,2024-09-26 03:05:54,
552e819b-76eb-4238-b56c-0126b938af4f,Sparkles The Cat,I've had this app for years and I really enjoy it.,5,0,,2024-09-26 02:56:47,
69591c1b-4d07-4f6b-a750-50da61bb906a,Martha Goodnight,Too many ads,1,0,28.18.0.100,2024-09-26 02:54:30,28.18.0.100
6f4b2a7f-b45a-4060-866c-f982e003db41,ESLAM BESO,Good,5,0,28.18.0.100,2024-09-26 01:55:55,28.18.0.100
35fcd5b3-fdb5-4507-8556-5f6995776f19,Abdurrashidattari,Good,1,0,,2024-09-26 01:36:19,
1091aaba-3214-41cc-9065-17728bb19ec6,Rebecca Robinson,"The app works fantastically, but with how much it's used I'm shocked it doesn't have a night mode yet. Please, please release a night mode! Then the app will be perfect. Thank you! I use this app all the time as someone living in a smaller city and it's the best way to get what I need as a new mom!",4,0,28.18.0.100,2024-09-26 01:31:43,28.18.0.100
9ae418a3-277c-4582-bbd8-f5e32b369192,Nikki Pons,it's fake. it steals data,1,0,28.18.0.100,2024-09-26 01:27:05,28.18.0.100
ac55a0c2-7479-4994-ab54-314fc88b6ac8,Wayne De Beer,Great Service and really good quality items,5,0,28.17.0.100,2024-09-26 01:16:06,28.17.0.100
37a3382a-5e68-4844-89fe-4bf3e3cc8252,Ricky Tickitambo,Primetime,5,0,28.18.0.100,2024-09-26 01:14:00,28.18.0.100
8db83249-2204-46c2-b491-6cf4076b9781,K D,Impossible to find what you're looking for. The algorithm ignores any applied filters and shows only featured products. Also really difficult to connect with customer support and the automated replies are entirely unhelpful.,1,0,28.18.0.100,2024-09-26 00:49:44,28.18.0.100
80974202-4569-4b67-8267-ddefd0f86637,Scott Streeter (Ripp),"In the past 4 yrs. I have not had any problems. I order drones, circuit boards, and every thing for growing cannabis indoors. Grow lights, other equipment and nutrients. Every time I would choose the free delivery option 8 to 10 days. I would always get it sooner, sometimes withen 2 days. Thank you Amazon. Up date : I been with Amazon for 6 almost 7 yrs now they get my 5 starts . I never gotten a bad or wrong order or late even in free delivery which takes 5 or more days. I sometimes getEarl.",5,2,28.18.0.100,2024-09-26 00:11:55,28.18.0.100
48bb675e-526b-449a-8343-2e0106c084a3,Teresa Carter,Always convenient and unlimited options available...ships fast and secure,5,0,28.18.0.100,2024-09-25 14:34:40,28.18.0.100
b0e4c094-d094-4a9a-a2a3-26c887cc3194,Deborah Starcher,Great place to shop,5,0,28.18.0.100,2024-09-25 14:31:34,28.18.0.100
419f0b31-1cef-41a0-8f62-81151074e7d5,Antoni,Best company fr,5,0,28.18.0.100,2024-09-25 14:11:49,28.18.0.100
18da4397-a653-4cbc-bfb0-0acf60b1127c,Judith Wangui,Poor logic provider communication.imagine it my 1st time to order from Amazon but I haven't recieved my order yet .it was to be delivered today but due to poor communication skills from logic provide my order has been postponed😳😳,1,0,28.17.0.100,2024-09-25 13:56:47,28.17.0.100
7ce2b600-04f1-4f81-80ef-d7aeb5abc18c,Ryan Fink,"I use Amazon all the time, splitting my use about 50/50 between browser and app. Since the most recent app update, the bottom ""tabs"" no longer work so I can't do things like get to my orders easily. Also, I can no longer click on pictures in reviews, I get an error every time. I will still use the app because I use Amazon all the time, but it's very frustrating and I'm hoping that they fix the issues.",2,0,28.18.0.100,2024-09-25 13:46:23,28.18.0.100
d39ad887-b722-456f-8b34-740662007d3a,R.D.longshot91f,Hate the new update . Removed the dark mode setting completely so I get flashbanged anytime I open the app now,1,0,28.18.0.100,2024-09-25 13:25:46,28.18.0.100
2d00a999-8d9f-407a-8abd-434ffe78ba99,Chema Alonso,"Me parece inadmisible que me bombardeen con spam de ofertas en las notificaciones cuando las he desactivado. Por lo demás, funciona, sin aspavientos, cada vez es más lenta.",1,0,28.18.0.100,2024-09-25 13:15:15,28.18.0.100
f948a9d4-bd7e-4edb-87e0-eb9625e40285,Jeradine Thompson,Really take s To Long To fill TheseQueston,1,0,28.3.0.100,2024-09-25 12:53:03,28.3.0.100
84ee5769-0288-4ec6-ba45-3a36cab450f5,cosmo,"Rufus🤔. Absolutely pointless garbage the same as all the rest of the FAKE intelligence. I tried having a legitimate chat with it, and after a few questions, I managed to get it to contradict itself. I can not wait any longer for the sun to one of its farts and wipe out all tech.",1,33,28.17.0.100,2024-09-25 12:50:35,28.17.0.100
bab9e879-ab71-45da-b536-1b8cb6edb015,A guy,"""Rufus"" is useless and annoying with a button that can't be hidden. Has autoplay video ads. Can't screenshot (?!?).",1,1,28.18.0.100,2024-09-25 12:31:30,28.18.0.100
da992d9f-a809-4c00-b12c-1e254dccf238,ابوملك م,اشتريت بطارية لابتوب وارسلوها عن طريق سمسا في فرع بعيد وكلمت الموظفة تغير الموقع وقالت تمام ثم انتظرت الوصول واستمرت الشحنة في موقعها السابق ولم يردوا على الاتصالات وكلمت امازون وقالو تواصل مع سمسا لكن بدون فائدة الى ان انتهى الشهر ورفض البائع ارجاع الأموال,2,0,28.18.0.100,2024-09-25 12:30:35,28.18.0.100
18d2227f-4615-4785-be01-f27b784168d4,Windy Tokes,"Amazon is nice and all but they keep trying to get me to pay for ""prime"" giving me 3-4 screens before I can even place an order, pre selects the most expensive shipping option and packages come a day earlier so the extra shipping fees are literally a scam, never have I ever paid for it and every single time my package has arrived at the same time as if I'd paid the fast shipping, kinda fishy for that but I've always had a great experience, NEVER select anything other then the cheapest option.",4,0,28.18.0.100,2024-09-25 12:26:52,28.18.0.100
eed8cde5-4c7d-4bdc-98a5-58f4da085fa8,Kayleigh Riley,No longer let's me open weblinks in the app,2,0,28.18.0.100,2024-09-25 11:50:25,28.18.0.100
7d125cea-ce47-40a1-a880-2382ba5eed98,Law Forest,More often than not it says oh we experienced issues on everything I search,1,0,28.18.0.100,2024-09-25 11:42:05,28.18.0.100
487d9696-4096-4b47-9f00-67c05c45ecba,Ollie b,"My account was shut down due to suspicious activity ,I called and got no help Amazon wanted me to file out my info but didnt provide a spot to put my last 4 numbers of my payment card Wanted me to send pictures of my payment card ,thats not happening .They need to put a spot on the info form for the last 4 digits of payment card a d not ask for pictures .Didnt need the BS so just ordered from a different supplier .The phone call was a total waste of time .The person I spoke to was clueless.",1,0,,2024-09-25 11:27:02,
427de5f8-3790-4c2a-b14d-d788adf6c10f,Gaina Cowley,Having the 'search' default to the Bing browser is really annoying! Can anyone tell me how to turn it off?,3,0,28.18.0.100,2024-09-25 10:55:06,28.18.0.100
2113a339-2be5-4b9c-bd89-b379db3386d2,Jennifer Arias,too much problems,2,0,28.18.0.100,2024-09-25 10:54:41,28.18.0.100
